subject_ID,lemma,gender,age,education,grade,error
288,melden,male,17,general,Gr3,0
288,melden,male,17,general,Gr3,0
342,melden,female,17,general,Gr3,0
1553,melden,male,18,technical,Gr3,0
2176,melden,male,15,technical,Gr2,0
website282,melden,female,17,technical,Gr3,0
website356,melden,male,17,technical,Gr3,0
244,onthouden,female,15,general,Gr2,0
325,onthouden,male,17,general,Gr3,1
404,onthouden,female,16,technical,Gr2,0
404,onthouden,female,16,technical,Gr2,1
404,onthouden,female,16,technical,Gr2,1
563,onthouden,female,17,technical,Gr3,0
569,onthouden,female,16,technical,Gr2,1
1299,onthouden,male,16,technical,Gr2,0
website254,onthouden,female,17,technical,Gr3,0
website397,onthouden,male,16,technical,Gr2,1
website53,onthouden,female,16,general,Gr2,0
website53,onthouden,female,16,general,Gr2,0
website600,onthouden,male,18,vocational,Gr3,0
website601,onthouden,female,19,vocational,Gr3,0
2170,ontleden,male,17,general,Gr3,1
350,ontmaagden,male,16,general,Gr2,1
486,ontvrienden,female,15,technical,Gr2,1
1299,openhouden,male,17,technical,Gr3,0
website212,ophouden,female,18,technical,Gr3,1
website569,ophouden,female,16,vocational,Gr2,1
269,optreden,female,16,general,Gr2,0
625,optreden,female,16,general,Gr2,1
1299,optreden,male,17,technical,Gr3,1
1275,opwinden,male,17,general,Gr3,0
486,overhouden,female,15,technical,Gr2,1
65,raden,male,15,vocational,Gr2,0
324,raden,female,16,technical,Gr2,0
350,raden,male,17,general,Gr3,0
404,raden,female,16,technical,Gr2,0
623,raden,female,17,general,Gr3,1
1312,raden,female,18,general,Gr3,0
1485,raden,male,18,general,Gr3,1
2173,raden,male,15,technical,Gr2,1
website213,raden,female,17,technical,Gr3,0
website253,raden,male,16,technical,Gr2,0
website504,raden,male,17,technical,Gr3,0
1320,raden,male,18,general,Gr3,0
website58,raden,female,16,general,Gr2,0
324,redden,female,16,technical,Gr2,1
404,redden,female,16,technical,Gr2,0
655,redden,male,17,technical,Gr3,1
1259,redden,female,18,general,Gr3,1
1290,redden,female,16,general,Gr2,0
1299,redden,male,17,technical,Gr3,0
website30,redden,male,16,general,Gr2,0
21,rijden,male,15,general,Gr2,0
21,rijden,male,15,general,Gr2,0
24,rijden,female,15,technical,Gr2,1
24,rijden,female,15,technical,Gr2,1
27,rijden,male,15,general,Gr2,1
232,rijden,male,15,technical,Gr2,0
310,rijden,female,16,general,Gr2,0
310,rijden,female,16,general,Gr2,0
326,rijden,female,16,general,Gr2,0
339,rijden,male,16,general,Gr2,1
339,rijden,male,16,general,Gr2,1
341,rijden,female,17,technical,Gr3,0
342,rijden,female,16,general,Gr2,0
351,rijden,male,17,general,Gr3,1
404,rijden,female,17,technical,Gr3,1
404,rijden,female,16,technical,Gr2,1
501,rijden,female,16,technical,Gr2,1
539,rijden,male,15,technical,Gr2,1
571,rijden,female,16,technical,Gr2,1
624,rijden,female,18,general,Gr3,0
630,rijden,male,18,technical,Gr3,1
684,rijden,male,16,vocational,Gr2,1
709,rijden,female,19,vocational,Gr3,1
742,rijden,male,18,vocational,Gr3,1
1010,rijden,male,16,general,Gr2,1
1010,rijden,male,16,general,Gr2,1
1102,rijden,female,15,vocational,Gr2,1
1118,rijden,female,17,general,Gr3,0
1171,rijden,female,17,technical,Gr3,1
1234,rijden,female,18,vocational,Gr3,1
1259,rijden,female,18,general,Gr3,0
1290,rijden,female,16,general,Gr2,0
1299,rijden,male,17,technical,Gr3,0
1299,rijden,male,17,technical,Gr3,0
1300,rijden,female,18,general,Gr3,1
1351,rijden,female,15,general,Gr2,0
1351,rijden,female,15,general,Gr2,1
1351,rijden,female,15,general,Gr2,1
1351,rijden,female,15,general,Gr2,1
1637,rijden,male,17,vocational,Gr3,1
website281,rijden,male,19,technical,Gr3,1
website283,rijden,female,18,technical,Gr3,1
website297,rijden,female,18,technical,Gr3,1
website347,rijden,female,18,technical,Gr3,1
website351,rijden,male,15,technical,Gr2,1
website353,rijden,male,17,technical,Gr3,1
website436,rijden,female,16,general,Gr2,0
website436,rijden,female,16,general,Gr2,1
website447,rijden,female,18,vocational,Gr3,1
website449,rijden,female,17,vocational,Gr3,1
website456,rijden,female,16,vocational,Gr2,1
website465,rijden,female,16,general,Gr2,0
website497,rijden,female,16,technical,Gr2,1
website506,rijden,male,16,technical,Gr2,0
website510,rijden,male,17,technical,Gr3,1
website511,rijden,male,17,technical,Gr3,1
website53,rijden,female,16,general,Gr2,0
website53,rijden,female,16,general,Gr2,0
website53,rijden,female,16,general,Gr2,0
website566,rijden,female,18,vocational,Gr3,1
website569,rijden,female,16,vocational,Gr2,1
website569,rijden,female,16,vocational,Gr2,1
website570,rijden,female,16,vocational,Gr2,1
website600,rijden,male,18,vocational,Gr3,1
website623,rijden,male,16,vocational,Gr2,1
website636,rijden,male,18,vocational,Gr3,1
website666,rijden,male,16,vocational,Gr2,0
website666,rijden,male,16,vocational,Gr2,1
website666,rijden,male,16,vocational,Gr2,1
website666,rijden,male,16,vocational,Gr2,1
website668,rijden,female,16,vocational,Gr2,1
230,rijden,male,16,general,Gr2,0
261,rijden,female,16,technical,Gr2,0
288,rijden,male,17,general,Gr3,0
310,rijden,female,16,general,Gr2,0
324,rijden,female,16,technical,Gr2,0
466,rijden,male,17,general,Gr3,0
502,rijden,female,17,technical,Gr3,0
539,rijden,male,15,technical,Gr2,0
622,rijden,female,17,general,Gr3,0
624,rijden,female,17,general,Gr3,0
625,rijden,female,18,general,Gr3,0
625,rijden,female,16,general,Gr2,0
627,rijden,female,16,general,Gr2,0
628,rijden,female,17,general,Gr3,0
683,rijden,female,20,vocational,Gr3,0
778,rijden,female,17,technical,Gr3,0
1119,rijden,female,18,technical,Gr3,0
1119,rijden,female,18,technical,Gr3,0
1124,rijden,female,17,general,Gr3,0
1259,rijden,female,18,general,Gr3,0
1290,rijden,female,16,general,Gr2,0
1621,rijden,male,18,general,Gr3,0
2058,rijden,male,17,vocational,Gr3,0
website190,rijden,male,16,general,Gr2,0
website200,rijden,male,17,general,Gr3,0
website211,rijden,female,19,technical,Gr3,0
website213,rijden,female,17,technical,Gr3,0
website301,rijden,female,18,technical,Gr3,0
website34,rijden,male,17,general,Gr3,0
website416,rijden,female,17,technical,Gr3,0
website438,rijden,male,15,general,Gr2,0
website465,rijden,female,16,general,Gr2,0
website497,rijden,female,17,technical,Gr3,1
website509,rijden,male,18,technical,Gr3,0
website509,rijden,male,18,technical,Gr3,0
website509,rijden,male,18,technical,Gr3,0
website565,rijden,female,17,technical,Gr3,0
1171,rondleiden,female,17,technical,Gr3,1
1275,scheiden,male,17,general,Gr3,0
324,schelden,female,16,technical,Gr2,1
515,schelden,female,15,technical,Gr2,1
website566,schelden,female,17,vocational,Gr3,0
website617,schelden,male,15,vocational,Gr2,1
website659,schelden,male,15,vocational,Gr2,1
website497,schelden,female,16,technical,Gr2,0
563,schenden,female,18,technical,Gr3,0
486,schudden,female,15,technical,Gr2,0
website570,schudden,female,16,vocational,Gr2,0
website208,snijden,female,16,technical,Gr2,1
website497,snijden,female,16,technical,Gr2,0
website658,snijden,male,15,vocational,Gr2,0
627,tegenhouden,female,17,general,Gr3,0
website254,uitbreiden,female,17,technical,Gr3,0
623,uitbreiden,female,17,general,Gr3,0
1639,uploaden,male,18,vocational,Gr3,1
2173,uploaden,male,15,technical,Gr2,1
website492,uploaden,male,15,technical,Gr2,1
website654,vasthouden,male,15,vocational,Gr2,1
website488,verbeelden,male,18,technical,Gr3,0
511,verbeelden,female,17,general,Gr3,0
website267,verbranden,female,16,technical,Gr2,1
1194,verkleden,female,16,general,Gr2,1
1259,verkleden,female,18,general,Gr3,1
website294,verkleden,female,18,technical,Gr3,0
website294,verkleden,female,18,technical,Gr3,1
271,vermelden,male,17,general,Gr3,0
website568,vermelden,female,15,vocational,Gr2,1
1290,vermelden,female,16,general,Gr2,0
627,vermijden,female,17,general,Gr3,0
195,vermoeden,female,17,general,Gr3,0
231,vermoeden,male,15,vocational,Gr2,0
324,vermoeden,female,16,technical,Gr2,0
324,vermoeden,female,16,technical,Gr2,0
486,vermoeden,female,15,technical,Gr2,0
563,vermoeden,female,17,technical,Gr3,0
639,vermoeden,female,17,general,Gr3,0
639,vermoeden,female,17,general,Gr3,0
1315,vermoeden,female,17,general,Gr3,0
2093,vermoeden,female,17,vocational,Gr3,1
website253,vermoeden,male,18,technical,Gr3,0
website497,vermoeden,female,17,technical,Gr3,0
website510,vermoeden,male,17,technical,Gr3,0
65,vermoorden,male,15,vocational,Gr2,1
355,vermoorden,female,17,technical,Gr3,1
543,vermoorden,female,16,technical,Gr2,1
629,vermoorden,female,17,general,Gr3,1
867,vermoorden,female,16,general,Gr2,0
899,vermoorden,male,17,vocational,Gr3,1
899,vermoorden,male,17,vocational,Gr3,1
1290,vermoorden,female,16,general,Gr2,0
1290,vermoorden,female,16,general,Gr2,0
2211,vermoorden,female,15,vocational,Gr2,0
website301,vermoorden,female,17,technical,Gr3,1
website356,vermoorden,male,16,technical,Gr2,1
website397,vermoorden,male,16,technical,Gr2,1
website397,vermoorden,male,16,technical,Gr2,1
website437,vermoorden,female,16,general,Gr2,1
website463,vermoorden,female,16,general,Gr2,0
website539,vermoorden,female,16,vocational,Gr2,0
website437,vermoorden,female,16,general,Gr2,0
website437,vermoorden,female,16,general,Gr2,0
website437,vermoorden,female,16,general,Gr2,0
website450,verraden,female,17,vocational,Gr3,0
314,verspreiden,female,15,general,Gr2,0
1299,verwoorden,male,17,technical,Gr3,1
24,verzenden,female,15,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
404,verzenden,female,16,technical,Gr2,1
1315,verzenden,female,17,general,Gr3,1
website213,verzenden,female,17,technical,Gr3,1
website298,verzenden,female,17,technical,Gr3,0
website299,verzenden,female,17,technical,Gr3,1
website303,verzenden,female,19,technical,Gr3,1
website347,verzenden,female,15,technical,Gr2,1
24,vinden,female,15,technical,Gr2,0
42,vinden,male,15,general,Gr2,0
65,vinden,male,15,vocational,Gr2,0
80,vinden,female,17,vocational,Gr3,0
83,vinden,male,16,vocational,Gr2,0
109,vinden,female,17,vocational,Gr3,0
109,vinden,female,17,vocational,Gr3,0
218,vinden,female,15,vocational,Gr2,0
231,vinden,male,15,vocational,Gr2,0
231,vinden,male,15,vocational,Gr2,0
232,vinden,male,15,technical,Gr2,0
271,vinden,male,17,general,Gr3,0
271,vinden,male,17,general,Gr3,0
285,vinden,female,16,general,Gr2,0
286,vinden,female,16,general,Gr2,0
286,vinden,female,15,general,Gr2,0
311,vinden,female,16,general,Gr2,0
311,vinden,female,16,general,Gr2,0
311,vinden,female,16,general,Gr2,0
311,vinden,female,17,general,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,17,technical,Gr3,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
324,vinden,female,16,technical,Gr2,0
328,vinden,female,16,general,Gr2,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
341,vinden,female,17,technical,Gr3,0
345,vinden,male,17,general,Gr3,0
345,vinden,male,17,general,Gr3,0
385,vinden,male,16,general,Gr2,0
404,vinden,female,17,technical,Gr3,0
428,vinden,male,18,technical,Gr3,0
429,vinden,female,18,general,Gr3,0
429,vinden,female,18,general,Gr3,0
443,vinden,male,17,technical,Gr3,0
445,vinden,female,17,technical,Gr3,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
462,vinden,female,15,technical,Gr2,0
476,vinden,female,18,general,Gr3,0
476,vinden,female,18,general,Gr3,0
486,vinden,female,15,technical,Gr2,0
486,vinden,female,17,technical,Gr3,0
486,vinden,female,16,technical,Gr2,0
501,vinden,female,16,technical,Gr2,0
503,vinden,female,16,technical,Gr2,0
511,vinden,female,18,general,Gr3,0
511,vinden,female,17,general,Gr3,0
515,vinden,female,15,technical,Gr2,0
523,vinden,female,16,technical,Gr2,0
527,vinden,male,16,technical,Gr2,0
527,vinden,male,16,technical,Gr2,0
530,vinden,female,17,technical,Gr3,0
530,vinden,female,17,technical,Gr3,0
530,vinden,female,17,technical,Gr3,0
532,vinden,female,16,technical,Gr2,0
537,vinden,male,16,technical,Gr2,0
539,vinden,male,15,technical,Gr2,0
549,vinden,female,18,technical,Gr3,0
549,vinden,female,17,technical,Gr3,0
551,vinden,male,16,technical,Gr2,0
551,vinden,male,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,18,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
563,vinden,female,17,technical,Gr3,0
